country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
Congo,1993,COG,2594181,9584776192,0.047,0.018,1.16,-0.129,-9.985,7.316,-1.887,-20.508,2.82,0.763,1.644,0.447,0.121,0.261,0,0,,,,0.387,27.182,578.284,0,5.748,0.541,2945.49,20.506,,1715.528,0.464,0,0,0,0,3.577,7.343,6.156,2.373,5.27,2.031,1.65,0.636,1.114,0.429,,,4.45,0.008,0.005,0.026,0,0.003,0.003,0.039,0,0.064,0.001,0.488,0.007,,0,0,0.126,0.012,,19.05,9.28,,
Congo,1994,COG,2669220,9269115904,0.035,0.013,1.769,0.608,52.405,12.358,5.042,68.912,4.63,1.333,2.928,0.663,0.191,0.419,0,0,,,,0.422,28.95,590.642,0,5.748,0.541,2956.079,22.239,,1580.958,0.455,0,0,0,0,3.087,6.747,10.589,3.967,4.84,1.813,1.66,0.622,1.733,0.649,,,4.22,0.006,0.008,0.044,0,0.003,0.003,0.039,0,0.062,0.001,0.486,0.007,,0,0,0.2,0.019,,18.01,8.24,,
Congo,1995,COG,2742316,9864780800,0.039,0.014,1.186,-0.583,-32.943,12.508,0.15,1.215,4.561,1.268,2.899,0.432,0.12,0.275,0,0,,,,0.462,30.136,603.149,0,5.748,0.541,2967.4,23.386,,1573.03,0.437,0,0,0,0,3.34,6.892,11.322,4.129,5.18,1.889,1.66,0.605,1.147,0.418,,,4.314,0.006,0.005,0.044,0,0.003,0.003,0.039,0,0.061,0.001,0.483,0.007,,0,0,0.214,0.012,,18.9,9.16,,
Congo,1996,COG,2816600,10738714624,0.02,0.007,1.339,0.153,12.938,16.032,3.524,28.177,5.692,1.493,3.496,0.476,0.125,0.292,0,0,,,,0.482,31.476,619.181,0,5.748,0.541,2982.093,24.705,,1628.301,0.427,0,0,0,0,3.263,6.749,14.693,5.216,5.46,1.939,1,0.355,1.319,0.468,,,4.586,0.003,0.006,0.054,0,0.003,0.003,0.04,0,0.059,0.001,0.482,0.008,,0,0,0.278,0.014,,19.01,9.19,,
Congo,1997,COG,2875047,10724889600,0.008,0.003,1.921,0.581,43.404,31.856,15.824,98.7,11.08,2.97,7.12,0.668,0.179,0.429,0,0,,,,0.49,33.396,651.037,0,5.748,0.541,3012.028,26.618,,1556.099,0.417,0,0,0,0,3.405,6.796,29.935,10.412,5.9,2.052,1.02,0.355,1.913,0.665,,,4.474,0.001,0.008,0.101,0,0.003,0.003,0.041,0,0.058,0.001,0.481,0.008,,0,0,0.421,0.02,,19.54,9.79,,
Congo,1998,COG,2937169,11368402944,0,0,0.355,-1.565,-81.496,35.053,3.198,10.039,11.934,3.083,8.41,0.121,0.031,0.085,0,0,,,,0.49,33.752,686.09,0,5.748,0.541,3046.726,26.973,,1419.106,0.367,0,0,0,0,3.83,7.123,34.698,11.813,6.64,2.261,1.02,0.347,0.355,0.121,,,4.168,0,0.001,0.118,0,0.003,0.003,0.042,0,0.056,0,0.482,0.008,,0,0,0.632,0.004,,20.92,11.25,,
Congo,1999,COG,3016661,11329485824,0,0,0.363,0.007,2.062,37.369,2.316,6.606,12.388,3.298,10.714,0.12,0.032,0.104,0,0,,,,0.49,34.115,723.46,0,5.748,0.541,3083.732,27.336,,1156.21,0.308,0,0,0,0,3.872,7.097,37.006,12.267,7,2.32,1.04,0.345,0.363,0.12,,,3.488,0,0.001,0.124,0,0.003,0.003,0.044,0,0.055,0,0.484,0.008,,0,0,0.674,0.004,,21.41,11.68,,
Congo,2000,COG,3134034,12472091648,0.008,0.003,0.481,0.118,32.532,29.353,-8.016,-21.451,9.366,2.353,7.63,0.153,0.039,0.125,0,0,,,,0.498,34.595,752.813,0,5.748,0.541,3112.605,27.809,,1227.492,0.308,0,0,0,0,3.845,6.876,28.872,9.213,7.02,2.24,0.91,0.29,0.473,0.151,,,3.847,0.001,0.002,0.096,0,0.003,0.003,0.045,0,0.054,0,0.484,0.008,,0,0,0.564,0.005,,21.55,12.05,,
Congo,2001,COG,3254105,13249297408,0,0,0.605,0.124,25.756,21.636,-7.717,-26.291,6.649,1.633,4.582,0.186,0.046,0.128,0,0,,,,0.498,35.2,774.449,0,5.748,0.541,3133.636,28.413,,1451.196,0.356,0,0,0,0,3.617,6.42,21.031,6.463,6.61,2.031,0.94,0.289,0.605,0.186,,,4.722,0,0.002,0.071,0,0.003,0.003,0.045,0,0.052,0,0.484,0.008,,0,0,0.444,0.006,,20.89,11.77,,
Congo,2002,COG,3331170,14180940800,0,0,0.491,-0.114,-18.788,17.602,-4.034,-18.645,5.284,1.241,4.028,0.147,0.035,0.112,0,0,,,,0.498,35.691,792.05,0,5.748,0.541,3150.747,28.904,,1311.922,0.308,0,0,0,0,2.867,5.596,17.111,5.137,5.62,1.687,1.17,0.351,0.491,0.147,,,4.37,0,0.002,0.056,0,0.002,0.003,0.045,0,0.051,0,0.483,0.007,,0,0,0.331,0.005,,18.64,9.55,,
Congo,2003,COG,3424664,14627809280,0,0,0.81,0.319,64.925,20.962,3.36,19.088,6.121,1.433,4.195,0.236,0.055,0.162,0,0,,,,0.498,36.501,813.012,0,5.748,0.574,3170.899,29.681,,1459.167,0.342,0,0,0.033,0.01,3.194,5.922,20.152,5.884,6.22,1.816,1.76,0.514,0.777,0.227,,,4.997,0,0.003,0.063,0,0.002,0.003,0.046,0,0.05,0,0.482,0.007,,0,0.001,0.356,0.007,,20.28,10.94,,
Congo,2004,COG,3543018,15504126976,0,0,0.857,0.048,5.882,17.052,-3.909,-18.651,4.813,1.1,3.217,0.242,0.055,0.162,0,0,,,,0.498,37.358,830.064,0,5.748,0.611,3187.094,30.502,,1496.137,0.342,0,0,0.037,0.01,3.297,5.91,16.195,4.571,6.56,1.852,1.8,0.508,0.821,0.232,,,5.301,0,0.003,0.05,0,0.002,0.003,0.046,0,0.048,0,0.48,0.007,,0,0.001,0.302,0.007,,20.94,11.68,,
Congo,2005,COG,3672845,17078566912,0.04,0.011,0.996,0.139,16.179,16.018,-1.034,-6.062,4.361,0.938,2.235,0.271,0.058,0.139,0,0,,,,0.538,38.354,846.083,0,5.748,0.654,3202.116,31.414,,1950.967,0.42,0,0,0.044,0.012,3.746,6.276,15.022,4.09,7.62,2.075,2.04,0.555,0.913,0.248,,,7.166,0.004,0.003,0.047,0,0.002,0.003,0.046,0,0.047,0,0.479,0.007,,0,0.001,0.318,0.008,,23.05,13.76,,
Congo,2006,COG,3813325,18567819264,0.039,0.01,1.127,0.131,13.189,15.527,-0.492,-3.068,4.072,0.836,1.817,0.296,0.061,0.132,0,0,,,,0.577,39.482,861.61,0,5.748,0.698,3216.516,32.459,,2240.816,0.46,0,0,0.044,0.012,3.981,6.438,14.4,3.776,8.53,2.237,2.11,0.553,1.044,0.274,,,8.545,0.004,0.004,0.044,0,0.002,0.003,0.046,0,0.046,0,0.478,0.008,,0,0.001,0.284,0.009,,24.55,15.18,,
Congo,2007,COG,3956337,18699022336,0.039,0.01,1.211,0.084,7.427,21.253,5.726,36.88,5.372,1.137,2.021,0.306,0.065,0.115,0,0,,,,0.616,40.693,882.863,0,5.748,0.739,3236.558,33.591,,2657.684,0.562,0,0,0.04,0.01,3.309,5.644,20.042,5.066,7.16,1.81,1.9,0.48,1.132,0.286,,,10.515,0.003,0.004,0.059,0,0.002,0.003,0.046,0,0.044,0,0.478,0.008,,0,0.001,0.452,0.01,,22.33,13.09,,
Congo,2008,COG,4089607,20269996032,0.04,0.01,1.33,0.119,9.808,22.581,1.328,6.248,5.522,1.114,1.887,0.325,0.066,0.111,0,0,,,,0.656,42.023,905.444,0,5.748,0.786,3257.809,34.833,,2926.504,0.59,0,0,0.048,0.012,3.308,5.568,21.251,5.196,7.33,1.792,1.88,0.46,1.242,0.304,,,11.968,0.004,0.004,0.061,0,0.003,0.003,0.046,0,0.043,0,0.477,0.008,,0,0.001,0.458,0.011,,22.77,13.53,,
Congo,2009,COG,4257234,22298685440,0.042,0.01,1.724,0.394,29.635,24.551,1.97,8.723,5.767,1.101,1.69,0.405,0.077,0.119,0,0,,,,0.698,43.747,929.995,0,5.748,0.893,3280.636,36.408,,3411.898,0.651,0,0,0.106,0.025,3.408,5.583,22.827,5.362,7.89,1.853,1.82,0.428,1.576,0.37,,,14.525,0.004,0.005,0.067,0,0.003,0.003,0.047,0,0.042,0.001,0.477,0.008,,0,0.002,0.453,0.014,,23.77,14.51,,
Congo,2010,COG,4437883,24809039872,0.031,0.007,1.962,0.238,13.783,30.175,5.624,22.906,6.799,1.216,1.525,0.442,0.079,0.099,0,0,,,,0.729,45.709,960.17,0,5.748,1.087,3308.848,38.145,,4460.019,0.798,0,0,0.194,0.044,3.659,5.78,28.213,6.357,8.85,1.994,2.11,0.475,1.737,0.391,,,19.793,0.002,0.006,0.079,0,0.003,0.003,0.047,0,0.041,0.001,0.478,0.008,,0,0.003,0.583,0.015,,25.65,16.24,,
Congo,2011,COG,4584223,26249132032,0.027,0.006,2.24,0.278,14.173,33.677,3.502,11.607,7.346,1.283,1.416,0.489,0.085,0.094,0,0,,,,0.756,47.949,993.847,0,5.748,1.369,3340.286,40.076,,5186.757,0.906,0,0,0.282,0.062,3.508,5.602,31.437,6.858,8.66,1.889,2.24,0.489,1.931,0.421,,,23.777,0.002,0.006,0.085,0,0.003,0.003,0.048,0,0.04,0.001,0.479,0.008,,0,0.004,0.633,0.017,,25.68,16.08,,
Congo,2012,COG,4713260,27252115456,0.057,0.012,5.02,2.78,124.103,34.038,0.361,1.073,7.222,1.249,1.396,1.065,0.184,0.206,0,0,,,,0.813,52.968,1027.885,0,7.823,1.776,3369.305,42.556,,5174.505,0.895,2.075,0.44,0.407,0.086,3.28,5.33,29.019,6.157,8.06,1.71,2.12,0.45,2.48,0.526,,,24.389,0.004,0.014,0.085,0,0.003,0.004,0.049,0,0.053,0.001,0.48,0.009,,0.546,0.006,0.601,0.021,,25.12,15.46,,
Congo,2013,COG,4828073,28145424384,0.097,0.02,5.892,0.873,17.388,33.116,-0.923,-2.71,6.859,1.177,1.074,1.22,0.209,0.191,0,0,,,,0.911,58.86,1061.001,0,10.507,2.355,3396.528,45.087,,6385.898,1.095,2.684,0.556,0.579,0.12,3.138,5.153,27.224,5.639,7.57,1.568,2.22,0.46,2.532,0.524,,,30.832,0.007,0.017,0.083,0,0.003,0.004,0.049,0,0.069,0.001,0.481,0.009,,0.693,0.009,0.588,0.022,,24.88,15.15,,
Congo,2014,COG,4944865,30068551680,0.178,0.036,5.47,-0.423,-7.174,24.266,-8.85,-26.724,4.907,0.807,0.827,1.106,0.182,0.186,0,0,,,,1.089,64.33,1085.267,0,12.874,2.878,3415.324,47.488,,5931.768,0.975,2.367,0.479,0.523,0.106,2.944,4.892,18.796,3.801,7.2,1.456,1.92,0.388,2.401,0.486,,,29.332,0.012,0.015,0.06,0,0.003,0.004,0.05,0,0.082,0.001,0.48,0.009,,0.61,0.008,0.382,0.021,,24.19,14.56,,
Congo,2015,COG,5064390,30428346368,0.271,0.054,5.662,0.193,3.524,30.028,5.762,23.745,5.929,0.987,1.015,1.118,0.186,0.191,0,0,,,,1.36,69.992,1115.295,0,15.085,3.86,3439.69,49.687,,5841.056,0.972,2.211,0.437,0.982,0.194,3.011,4.952,24.366,4.811,7.29,1.439,2.22,0.438,2.198,0.434,,,29.581,0.019,0.016,0.073,0,0.004,0.005,0.05,0,0.094,0.002,0.48,0.009,,0.576,0.014,0.452,0.018,,25.08,15.25,,
Congo,2016,COG,5186830,29575751680,0.368,0.071,5.81,0.148,2.606,27.391,-2.637,-8.782,5.281,0.926,0.969,1.12,0.196,0.206,0,0,,,,1.728,75.802,1142.686,0,17.192,4.985,3461.271,51.896,,5449.973,0.956,2.108,0.406,1.125,0.217,2.886,5.001,21.581,4.161,7.19,1.386,2.34,0.451,2.209,0.426,,,28.268,0.025,0.016,0.068,0,0.005,0.005,0.05,0,0.105,0.002,0.48,0.01,,0.557,0.016,0.477,0.018,,25.94,14.97,,
Congo,2017,COG,5312347,29051668480,0.407,0.077,5.702,-0.108,-1.852,26.037,-1.353,-4.941,4.901,0.896,0.967,1.073,0.196,0.212,0,0,,,,2.135,81.504,1168.723,0,19.33,6.169,3481.606,53.871,,5066.085,0.926,2.137,0.402,1.183,0.223,2.903,4.919,20.335,3.828,7.58,1.427,2.15,0.405,1.975,0.372,,,26.913,0.027,0.016,0.064,0,0.006,0.005,0.051,0,0.115,0.003,0.48,0.01,,0.545,0.017,0.469,0.016,,26.13,15.42,,
Congo,2018,COG,5441061,29513590784,0.271,0.05,6.596,0.894,15.678,25.832,-0.205,-0.788,4.748,0.875,1.008,1.212,0.223,0.257,0,0,,,,2.406,88.101,1194.555,0,22.305,7.512,3500.842,55.877,,4711.738,0.869,2.976,0.547,1.343,0.247,3.312,5.319,19.236,3.535,9.09,1.671,2.3,0.423,2.006,0.369,,,25.637,0.017,0.018,0.063,0,0.006,0.005,0.051,0,0.13,0.003,0.48,0.01,,0.722,0.018,0.46,0.016,,28.94,18.02,,
Congo,2019,COG,5570736,,0.283,0.051,7.341,0.745,11.298,25.735,-0.097,-0.377,4.62,,1.01,1.318,,0.288,0,0,,,,2.689,95.442,1220.29,0,25.454,9.397,3519.235,57.901,,4573.193,,3.149,0.565,1.885,0.338,3.447,5.398,18.393,3.302,9.45,1.696,2.24,0.402,2.024,0.363,,,25.476,0.017,0.02,0.062,0,0.006,0.006,0.051,0,0.144,0.004,0.479,0.01,,0.717,0.025,0.404,0.016,,30.07,19.2,,
Congo,2020,COG,5702183,,0.283,0.05,7.53,0.188,2.566,26.326,0.591,2.298,4.617,,,1.321,,,0,0,,,,2.972,102.972,1246.616,0,28.817,11.37,3538.031,59.812,,,,3.363,0.59,1.973,0.346,,,18.796,3.296,,,,,1.911,0.335,,,,0.017,0.021,0.067,0,0.007,0.006,0.051,0,0.16,0.005,0.479,0.01,,0.825,0.026,0.463,0.017,,,,,
Congo,2021,COG,5835814,,0.283,0.048,7.464,-0.065,-0.87,26.371,0.044,0.169,4.519,,,1.279,,,0,0,,,,3.255,110.436,1272.987,0,31.679,13.663,3556.938,61.839,,,,2.862,0.49,2.292,0.393,,,18.906,3.24,,,,,2.027,0.347,,,,0.017,0.02,0.064,0,0.007,0.006,0.051,0,0.172,0.005,0.479,0.01,,0.687,0.029,0.48,0.017,,,,,
Ethiopia,1950,ETH,17709958,12816445440,0.003,0,0.088,0.084,2319.015,105.428,50.538,92.07,5.953,8.226,,0.005,0.007,,0.021,0.001,,,,0.043,0.128,369.422,0.021,0,0,4127.313,0.063,,,,0,0,0,0,,,105.34,5.948,,,,,0.063,0.004,,,,0.005,0.001,0.923,0.001,0.005,0,0.061,0,0,0,1.082,0,,0,0,1.942,0.004,,,,,
Ethiopia,1951,ETH,18101148,13194632192,0.004,0,0.062,-0.026,-29.177,101.152,-4.276,-4.056,5.588,7.666,,0.003,0.005,,0.015,0.001,,,,0.047,0.19,470.574,0.036,0,0,4228.403,0.107,,,,0,0,0,0,,,101.09,5.585,,,,,0.044,0.002,,,,0.005,0.001,0.844,0,0.005,0,0.076,0,0,0,1.092,0,,0,0,1.805,0.003,,,,,
Ethiopia,1952,ETH,18496798,13543810048,0.004,0,0.099,0.037,58.852,98.038,-3.114,-3.079,5.3,7.239,,0.005,0.007,,0.011,0.001,,,,0.051,0.289,568.612,0.047,0,0,4326.341,0.192,,,,0,0,0,0,,,97.939,5.295,,,,,0.084,0.005,,,,0.004,0.002,0.804,0,0.005,0,0.09,0,0,0,1.101,0.001,,0,0,1.711,0.005,,,,,
Ethiopia,1953,ETH,18891918,14338910208,0.004,0,0.183,0.084,85.211,96.4,-1.638,-1.671,5.103,6.723,,0.01,0.013,,0.007,0,,,,0.054,0.472,665.012,0.054,0,0,4422.558,0.364,,,,0,0,0,0,,,96.217,5.093,,,,,0.172,0.009,,,,0.004,0.003,0.772,0,0.005,0,0.103,0,0,0,1.109,0.001,,0,0,1.65,0.009,,,,,
Ethiopia,1954,ETH,19292152,14324960256,0.015,0.001,0.271,0.088,47.959,98.869,2.469,2.562,5.125,6.902,,0.014,0.019,,0.037,0.002,,,,0.069,0.743,763.881,0.091,0,0,4521.156,0.583,,,,0,0,0,0,,,98.598,5.111,,,,,0.219,0.011,,,,0.015,0.004,0.773,0.001,0.006,0,0.116,0,0,0,1.117,0.002,,0,0,1.642,0.011,,,,,
Ethiopia,1955,ETH,19703746,15096087552,0.015,0.001,0.227,-0.044,-16.223,101.903,3.034,3.068,5.172,6.75,,0.012,0.015,,0.029,0.001,,,,0.084,0.97,865.784,0.121,0,0,4622.832,0.766,,,,0,0,0,0,,,101.676,5.16,,,,,0.183,0.009,,,,0.014,0.003,0.748,0.001,0.006,0,0.129,0,0,0,1.125,0.002,,0,0,1.644,0.008,,,,,
Ethiopia,1956,ETH,20127944,15575803904,0.015,0.001,0.242,0.015,6.455,105.582,3.679,3.61,5.246,6.779,,0.012,0.016,,0.029,0.001,,,,0.098,1.212,971.366,0.15,0,0,4728.172,0.964,,,,0,0,0,0,,,105.34,5.234,,,,,0.198,0.01,,,,0.012,0.003,0.738,0.001,0.007,0,0.142,0,0,0,1.133,0.002,,0,0,1.648,0.008,,,,,
Ethiopia,1957,ETH,20499420,15468634112,0.011,0.001,0.322,0.081,33.362,110.316,4.734,4.484,5.381,7.132,,0.016,0.021,,0,0,,,,0.109,1.534,1081.682,0.15,0,0,4838.166,1.275,,,,0,0,0,0,,,109.993,5.366,,,,,0.311,0.015,,,,0.009,0.004,0.747,0,0.007,0.001,0.155,0,0,0,1.142,0.003,,0,0,1.671,0.012,,,,,
Ethiopia,1958,ETH,20816576,15973565440,0.015,0.001,0.319,-0.004,-1.146,113.866,3.55,3.218,5.47,7.128,,0.015,0.02,,0.026,0.001,,,,0.124,1.853,1195.547,0.175,0,0,4951.713,1.554,,,,0,0,0,0,,,113.547,5.455,,,,,0.278,0.013,,,,0.011,0.004,0.749,0.001,0.007,0.001,0.167,0,0,0,1.15,0.003,,0,0,1.676,0.01,,,,,
Ethiopia,1959,ETH,21227214,16448278528,0.011,0.001,0.337,0.018,5.759,118.538,4.672,4.103,5.584,7.207,,0.016,0.02,,0.015,0.001,,,,0.135,2.19,1314.085,0.19,0,0,5069.914,1.865,,,,0,0,0,0,,,118.201,5.568,,,,,0.311,0.015,,,,0.008,0.004,0.743,0,0.007,0.001,0.18,0,0,0,1.158,0.004,,0,0,1.664,0.011,,,,,
Ethiopia,1960,ETH,21739718,17260062720,0.015,0.001,0.352,0.015,4.34,122.839,4.302,3.629,5.65,7.117,,0.016,0.02,,0.026,0.001,,,,0.149,2.542,1436.924,0.216,0,0,5192.401,2.177,,,,0,0,0,0,,,122.488,5.634,,,,,0.311,0.014,,,,0.009,0.004,0.77,0,0.007,0.001,0.192,0,0,0,1.169,0.004,,0,0,1.865,0.01,,,,,
Ethiopia,1961,ETH,22281678,18125803520,0.015,0.001,0.341,-0.011,-3.126,101.907,-20.932,-17.041,4.574,5.622,,0.015,0.019,,0.026,0.001,,,,0.164,2.882,1538.831,0.241,0,0,5293.967,2.477,,,,0,0,0,0,,,101.566,4.558,,,,,0.3,0.013,,,,0.009,0.004,0.656,0.001,0.007,0.001,0.202,0,0,0,1.175,0.005,,0,0,1.663,0.009,,,,,
Ethiopia,1962,ETH,22852164,18844801024,0.022,0.001,0.396,0.055,16.117,101.375,-0.531,-0.521,4.436,5.379,,0.017,0.021,,0.022,0.001,,,,0.185,3.278,1640.206,0.263,0,0,5394.947,2.829,,,,0,0,0,0,,,100.98,4.419,,,,,0.352,0.015,,,,0.012,0.004,0.648,0,0.008,0.001,0.211,0,0,0,1.182,0.005,,0,0,1.714,0.01,,,,,
Ethiopia,1963,ETH,23448974,21366755328,0.018,0.001,0.421,0.026,6.492,87.954,-13.421,-13.239,3.751,4.116,,0.018,0.02,,0.025,0.001,,,,0.203,3.699,1728.161,0.289,0,0,5482.479,3.207,,,,0,0,0,0,,,87.533,3.733,,,,,0.378,0.016,,,,0.01,0.004,0.552,0,0.008,0.001,0.218,0,0,0,1.187,0.005,,0,0,1.549,0.01,,,,,
Ethiopia,1964,ETH,24073698,22389039104,0.022,0.001,0.407,-0.015,-3.487,106.919,18.965,21.562,4.441,4.776,,0.017,0.018,,0.004,0,,,,0.225,4.106,1835.08,0.293,0,0,5588.993,3.588,,,,0,0,0,0,,,106.512,4.424,,,,,0.381,0.016,,,,0.011,0.004,0.656,0,0.008,0.001,0.226,0,0,0,1.196,0.005,,0,0,1.945,0.009,,,,,
Ethiopia,1965,ETH,24727512,23721572352,0.047,0.002,0.644,0.238,58.534,101.917,-5.002,-4.678,4.122,4.296,,0.026,0.027,,0.026,0.001,,,,0.272,4.75,1936.997,0.318,0,0,5690.265,4.16,,,,0,0,0,0,,,101.273,4.096,,,,,0.572,0.023,,,,0.022,0.006,0.622,0,0.009,0.001,0.234,0,0,0,1.204,0.006,,0,0,1.999,0.013,,,,,
Ethiopia,1966,ETH,25377652,24660953088,0.051,0.002,0.824,0.18,27.853,96.601,-5.316,-5.216,3.807,3.917,,0.032,0.033,,0.026,0.001,,,,0.323,5.574,2033.598,0.344,0,0,5786.042,4.907,,,,0,0,0,0,,,95.777,3.774,,,,,0.747,0.029,,,,0.022,0.007,0.578,0,0.01,0.002,0.241,0,0,0,1.212,0.007,,0,0,1.976,0.016,,,,,
Ethiopia,1967,ETH,26051598,25707798528,0.073,0.003,1.073,0.249,30.216,96.85,0.249,0.258,3.718,3.767,,0.041,0.042,,0.004,0,,,,0.396,6.647,2130.448,0.347,0,0,5881.819,5.904,,,,0,0,0,0,,,95.777,3.676,,,,,0.997,0.038,,,,0.03,0.009,0.564,0,0.011,0.002,0.248,0,0,0,1.22,0.007,,0,0,1.945,0.02,,,,,
Ethiopia,1968,ETH,26778656,26106775552,0.087,0.003,1.725,0.652,60.773,105.746,8.896,9.185,3.949,4.051,,0.064,0.066,,0.015,0.001,,,,0.483,8.372,2236.194,0.362,0,0,5985.84,7.527,,,,0,0,0,0,,,104.021,3.884,,,,,1.623,0.061,,,,0.034,0.013,0.591,0,0.013,0.002,0.255,0,0,0,1.229,0.009,,0,0,2.09,0.029,,,,,
Ethiopia,1969,ETH,27530396,27119812608,0.084,0.003,1.666,-0.059,-3.397,88.98,-16.766,-15.855,3.232,3.281,,0.061,0.061,,0.026,0.001,,,,0.567,10.038,2325.174,0.388,0,0,6073.153,9.084,,,,0,0,0,0,,,87.313,3.172,,,,,1.557,0.057,,,,0.031,0.012,0.483,0,0.014,0.002,0.259,0,0,0,1.235,0.01,,0,0,1.871,0.026,,,,,
Ethiopia,1970,ETH,28308246,28633735168,0.091,0.003,1.652,-0.015,-0.883,95.047,6.068,6.819,3.358,3.319,,0.058,0.058,,0,0,,,,0.658,11.69,2420.22,0.388,0,0,6166.548,10.645,,,,0,0,0,0,,,93.395,3.299,,,,,1.561,0.055,,,,0.032,0.011,0.487,0,0.015,0.003,0.264,0,0,0,1.242,0.011,,0,0,2.031,0.023,,,,,
Ethiopia,1971,ETH,29099600,29865521152,0.105,0.004,1.849,0.198,11.972,100.301,5.254,5.528,3.447,3.358,,0.064,0.062,,0,0,,,,0.763,13.54,2520.522,0.388,0,0,6265,12.389,,,,0,0,0,0,,,98.452,3.383,,,,,1.744,0.06,,,,0.035,0.012,0.499,0,0.017,0.003,0.269,0,0,0,1.25,0.012,,0,0,2.147,0.024,,,,,
Ethiopia,1972,ETH,29891330,31385112576,0.094,0.003,1.406,-0.443,-23.967,84.359,-15.942,-15.894,2.822,2.688,,0.047,0.045,,0,0,,,,0.858,14.946,2604.881,0.388,0,0,6347.953,13.701,,,,0,0,0,0,,,82.953,2.775,,,,,1.312,0.044,,,,0.029,0.009,0.405,0,0.018,0.003,0.272,0,0,0,1.255,0.012,,0,0,1.807,0.017,,,,,
Ethiopia,1973,ETH,30694322,32393312256,0.062,0.002,1.751,0.345,24.512,74.115,-10.244,-12.144,2.415,2.288,,0.057,0.054,,0,0,,,,0.919,16.697,2678.996,0.388,0,0,6420.317,15.39,,,,0,0,0,0,,,72.364,2.358,,,,,1.689,0.055,,,,0.018,0.01,0.344,0,0.018,0.004,0.274,0,0,0,1.259,0.013,,0,0,1.627,0.021,,,,,
Ethiopia,1974,ETH,31488614,32791203840,0.058,0.002,1.736,-0.015,-0.835,66.406,-7.709,-10.401,2.109,2.025,,0.055,0.053,,0,0,,,,0.977,18.433,2745.402,0.388,0,0,6484.987,17.068,,,,0,0,0,0,,,64.67,2.054,,,,,1.678,0.053,,,,0.017,0.01,0.311,0,0.018,0.004,0.274,0,0,0,1.261,0.013,,0,0,1.497,0.021,,,,,
Ethiopia,1975,ETH,32252786,32856117248,0.073,0.002,1.209,-0.528,-30.395,60.455,-5.95,-8.961,1.874,1.84,,0.037,0.037,,0,0,,,,1.05,19.641,2805.857,0.388,0,0,6544.234,18.204,,,,0,0,0,0,,,59.247,1.837,,,,,1.136,0.035,,,,0.021,0.007,0.282,0,0.018,0.004,0.275,0,0,0,1.261,0.013,,0,0,1.356,0.014,,,,,
Ethiopia,1976,ETH,33062222,33758169088,0.072,0.002,1.175,-0.034,-2.797,56.648,-3.808,-6.298,1.713,1.678,,0.036,0.035,,0,0,,,,1.122,20.816,2862.505,0.388,0,0,6599.707,19.306,,,,0,0,0,0,,,55.473,1.678,,,,,1.103,0.033,,,,0.02,0.007,0.254,0,0.018,0.004,0.274,0,0,0,1.262,0.013,,0,0,1.289,0.013,,,,,
Ethiopia,1977,ETH,33695020,34642509824,0.036,0.001,1.047,-0.128,-10.891,52.892,-3.755,-6.629,1.57,1.527,,0.031,0.03,,0,0,,,,1.158,21.863,2915.397,0.388,0,0,6651.552,20.318,,,,0,0,0,0,,,51.846,1.539,,,,,1.011,0.03,,,,0.01,0.006,0.231,0,0.017,0.004,0.273,0,0,0,1.261,0.013,,0,0,1.176,0.011,,,,,
Ethiopia,1978,ETH,34259072,34323218432,0.042,0.001,1.369,0.322,30.734,50.539,-2.353,-4.449,1.475,1.472,,0.04,0.04,,0,0,,,,1.2,23.231,2965.936,0.388,0,0,6700.723,21.644,,,,0,0,0,0,,,49.171,1.435,,,,,1.326,0.039,,,,0.011,0.007,0.217,0,0.017,0.004,0.272,0,0,0,1.26,0.013,,0,0,1.164,0.014,,,,,
